Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Fixation Count;Fixation Frequency [count/s];Fixation Duration Total [ms];Fixation Duration Average [ms];Fixation Duration Maximum [ms];Fixation Duration Minimum [ms];Fixation Dispersion Total [px];Fixation Dispersion Average [px];Fixation Dispersion Maximum [px];Fixation Dispersion Minimum [px];Saccade Count;Saccade Frequency [count/s];Saccade Duration Total [ms];Saccade Duration Average [ms];Saccade Duration Maximum [ms];Saccade Duration Minimum [ms];Saccade Amplitude Total [°];Saccade Amplitude Average [°];Saccade Amplitude Maximum [°];Saccade Amplitude Minimum [°];Saccade Velocity Total [°/s];Saccade Velocity Average [°/s];Saccade Velocity Maximum [°/s];Saccade Velocity Minimum [°/s];Saccade Latency Average [ms];Blink Count;Blink Frequency [count/s];Blink Duration Total [ms];Blink Duration Average [ms];Blink Duration Maximum [ms];Blink Duration Minimum [ms];Left Mouse Click Count;Left Mouse Click Frequency [count/s];Right Mouse Click Count;Right Mouse Click Frequency [count/s];Scanpath Length [px]
Trial005;21_nsap_f.jpg;0.0;9989.6;WD204;DarkOrange;43;4.3;5547.3;129.0;283.6;83.4;3873.0;90.1;99.9;37.2;45;4.5;4162.5;92.5;583.9;8.2;322.5;7.2;62.3;0.1;3714.4;82.5;521.7;9.2;129.5;2;0.2;275.2;137.6;150.1;125.1;0;0.0;0;0.0;7508
Trial001;21_nsap_f.jpg;0.0;9996.6;MD212;DarkOrchid;29;2.9;9150.8;315.5;951.0;91.7;2531.9;87.3;99.7;45.1;29;2.9;659.2;22.7;108.5;8.2;121.3;4.2;34.6;0.0;2445.7;84.3;372.8;4.5;321.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5663
Trial002;21_nsap_f.jpg;0.0;9995.5;WD205;DarkRed;29;2.9;5505.8;189.9;550.5;83.4;2642.0;91.1;99.8;58.6;31;3.1;4070.5;131.3;750.7;8.1;342.7;11.1;38.4;0.1;3798.7;122.5;871.3;13.0;179.9;3;0.3;308.4;102.8;116.7;83.4;0;0.0;0;0.0;5352
Trial010;21_nsap_f.jpg;0.0;9995.7;MD213;DarkSalmon;39;3.9;7771.4;199.3;517.2;91.6;3254.8;83.5;100.0;38.9;40;4.0;1944.2;48.6;266.9;8.2;307.8;7.7;41.9;0.1;4607.3;115.2;808.0;8.5;200.2;2;0.2;225.2;112.6;116.8;108.4;0;0.0;0;0.0;9966
Trial012;21_nsap_f.jpg;0.0;10000.2;MD208 (1);DarkSeaGreen;33;3.3;9091.5;275.5;592.2;91.8;2288.3;69.3;99.9;17.9;32;3.2;617.4;19.3;83.4;8.2;146.1;4.6;45.8;0.0;3986.0;124.6;745.3;2.4;289.0;1;0.1;108.5;108.5;108.5;108.5;0;0.0;0;0.0;7326
Trial001;21_nsap_f.jpg;0.0;9990.6;MD209;DarkSlateBlue;33;3.3;8074.5;244.7;750.7;83.3;2390.5;72.4;99.4;18.5;32;3.2;801.4;25.0;116.9;8.2;253.2;7.9;29.2;0.0;9265.3;289.5;951.5;5.3;285.2;9;0.9;958.9;106.5;133.4;83.4;0;0.0;0;0.0;8371
Trial010;21_nsap_f.jpg;0.0;9993.7;MD214;DarkSlateGray;40;4.0;8941.5;223.5;542.1;83.4;3464.6;86.6;99.9;33.0;39;3.9;1051.7;27.0;175.3;8.2;111.2;2.9;18.5;0.1;2607.4;66.9;285.2;6.5;220.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6460
Trial002;21_nsap_f.jpg;0.0;9999.2;MD215;DarkTurquoise;27;2.7;9059.0;335.5;1535.0;91.8;2070.6;76.7;99.7;32.9;27;2.7;667.6;24.7;100.1;8.2;108.1;4.0;28.0;0.0;2858.4;105.9;419.9;4.3;351.3;2;0.2;233.5;116.7;125.1;108.4;0;0.0;0;0.0;5464
Trial006;21_nsap_f.jpg;0.0;9989.1;MD216;DarkViolet;25;2.5;9484.1;379.4;976.0;125.1;1950.7;78.0;99.9;28.3;24;2.4;500.2;20.8;58.4;8.2;120.6;5.0;20.6;0.0;3047.3;127.0;353.1;4.2;384.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;7859
Trial012;21_nsap_f.jpg;0.0;10000.1;WD206;DeepPink;28;2.8;8475.5;302.7;1017.7;125.1;2107.9;75.3;99.7;32.0;30;3.0;1075.9;35.9;75.0;8.1;274.6;9.2;32.5;0.0;7631.4;254.4;900.0;3.5;297.7;4;0.4;391.9;98.0;116.7;75.1;0;0.0;0;0.0;12724
Trial008;21_nsap_f.jpg;0.0;10001.0;WD207;DeepSkyBlue;28;2.8;8288.8;296.0;1243.0;83.4;2400.3;85.7;100.0;35.9;33;3.3;1184.9;35.9;116.7;8.2;161.7;4.9;22.1;0.0;3989.2;120.9;433.7;5.5;265.9;1;0.1;400.5;400.5;400.5;400.5;0;0.0;0;0.0;6945
Trial006;21_nsap_f.jpg;0.0;9996.1;WD208;DimGray;31;3.1;9104.9;293.7;625.6;100.1;2278.6;73.5;100.0;16.4;31;3.1;584.0;18.8;58.4;8.2;113.5;3.7;15.6;0.0;3505.2;113.1;454.9;3.5;288.1;2;0.2;258.6;129.3;166.9;91.7;0;0.0;0;0.0;7470
Trial002;21_nsap_f.jpg;0.0;10000.0;MD217;DodgerBlue;27;2.7;9350.8;346.3;942.6;83.4;2245.8;83.2;99.9;25.4;27;2.7;501.0;18.6;58.5;8.2;87.2;3.2;15.1;0.0;2847.1;105.4;323.9;2.8;341.0;1;0.1;141.9;141.9;141.9;141.9;0;0.0;0;0.0;6330
Trial001;21_nsap_f.jpg;0.0;9995.1;WD209;Firebrick;36;3.6;8263.8;229.5;517.2;83.4;2891.8;80.3;99.8;23.1;36;3.6;1651.3;45.9;241.9;8.0;222.0;6.2;18.1;0.0;3757.9;104.4;257.2;4.0;228.3;1;0.1;75.0;75.0;75.0;75.0;0;0.0;0;0.0;11254
Trial010;21_nsap_f.jpg;0.0;9992.6;WD211;ForestGreen;28;2.8;8348.5;298.2;700.7;91.8;2212.9;79.0;99.5;38.5;28;2.8;876.2;31.3;158.5;8.2;217.3;7.8;43.2;0.0;3968.5;141.7;687.9;3.6;327.2;3;0.3;283.7;94.6;116.7;75.1;0;0.0;0;0.0;7356
Trial010;21_nsap_f.jpg;0.0;9998.9;WD211 (1);Gainsboro;30;3.0;8750.6;291.7;767.5;83.3;2341.7;78.1;99.9;38.2;29;2.9;658.8;22.7;91.8;8.2;123.3;4.3;22.5;0.0;4013.4;138.4;894.4;5.2;317.0;2;0.2;550.5;275.2;400.4;150.1;0;0.0;0;0.0;6523
Trial010;21_nsap_f.jpg;0.0;9995.9;WD212;Gold;39;3.9;7549.8;193.6;617.4;83.4;3402.4;87.2;99.6;38.3;42;4.2;1834.9;43.7;250.2;8.2;233.7;5.6;44.7;0.0;3662.6;87.2;893.4;4.8;190.9;2;0.2;425.5;212.8;267.0;158.5;0;0.0;0;0.0;4662
Trial003;21_nsap_f.jpg;0.0;9993.8;WD213;Goldenrod;27;2.7;6014.4;222.8;475.5;83.4;2126.7;78.8;99.7;20.7;28;2.8;1768.6;63.2;317.0;8.3;427.9;15.3;72.9;0.0;6477.8;231.4;735.7;4.8;294.9;3;0.3;1439.7;479.9;1239.5;83.4;0;0.0;0;0.0;12278
Trial010;21_nsap_f.jpg;0.0;9981.0;WD214;Gray;32;3.2;8481.9;265.1;767.5;83.4;2432.4;76.0;100.0;27.2;33;3.3;1211.4;36.7;133.5;8.2;294.3;8.9;35.1;0.0;6199.9;187.9;413.1;4.2;267.4;2;0.2;275.2;137.6;158.5;116.7;0;0.0;0;0.0;14069
Trial001;21_nsap_f.jpg;0.0;9993.4;WD215;Green;24;2.4;9309.3;387.9;1409.7;133.5;1686.7;70.3;95.2;13.4;24;2.4;550.7;22.9;100.1;8.2;103.6;4.3;14.7;0.1;3478.7;144.9;879.6;10.9;390.6;1;0.1;125.1;125.1;125.1;125.1;0;0.0;0;0.0;5875
Trial006;21_nsap_f.jpg;0.0;9992.2;WD216;GreenYellow;35;3.5;8324.1;237.8;567.2;83.4;2723.1;77.8;98.9;37.3;32;3.2;1159.3;36.2;208.5;8.2;140.2;4.4;46.0;0.0;2574.3;80.4;367.3;1.8;270.2;2;0.2;375.7;187.8;208.9;166.7;0;0.0;0;0.0;6261
Trial002;21_nsap_f.jpg;0.0;9995.2;WD218;HotPink;34;3.4;9140.4;268.8;667.3;83.4;2700.1;79.4;99.9;33.1;34;3.4;850.9;25.0;75.1;8.2;142.4;4.2;22.4;0.0;3551.8;104.5;327.8;2.8;272.2;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8670
Trial010;21_nsap_f.jpg;0.0;9992.1;WD219;IndianRed;16;1.6;1710.1;106.9;158.5;83.4;1352.4;84.5;97.8;31.4;18;1.8;7182.1;399.0;1701.7;8.2;1074.3;59.7;508.8;0.2;2354.2;130.8;514.1;19.0;159.0;2;0.2;242.0;121.0;133.5;108.5;0;0.0;0;0.0;3715
Trial003;21_nsap_f.jpg;0.0;9992.8;WD220;Indigo;32;3.2;8915.4;278.6;778.4;83.4;2266.7;70.8;99.4;8.7;31;3.1;985.4;31.8;108.4;6.9;220.8;7.1;44.0;0.0;4463.1;144.0;426.9;5.9;285.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;9460
Trial008;21_nsap_f.jpg;0.0;9985.6;WD221;Khaki;35;3.5;8891.6;254.0;858.9;83.4;2664.4;76.1;99.9;18.8;35;3.5;1093.2;31.2;183.4;8.2;129.5;3.7;18.8;0.0;2791.0;79.7;273.4;2.4;248.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6435
Trial004;21_nsap_f.jpg;0.0;9996.1;WD222;LawnGreen;24;2.4;9099.0;379.1;1092.9;91.7;1977.6;82.4;100.0;55.2;25;2.5;667.6;26.7;83.4;8.3;131.4;5.3;21.2;0.0;3424.9;137.0;636.2;4.0;352.4;1;0.1;83.4;83.4;83.4;83.4;0;0.0;0;0.0;5378
Trial006;21_nsap_f.jpg;0.0;9997.2;WD223;LightBlue;38;3.8;8648.8;227.6;867.6;83.4;3314.5;87.2;99.9;44.0;38;3.8;1168.1;30.7;141.7;8.2;148.3;3.9;20.9;0.1;3509.4;92.4;730.7;7.0;233.8;1;0.1;116.9;116.9;116.9;116.9;0;0.0;0;0.0;6557
Trial003;21_nsap_f.jpg;0.0;9999.7;WD224;LightCoral;26;2.6;8350.4;321.2;775.8;83.4;2172.2;83.5;99.6;20.9;27;2.7;1159.6;42.9;217.0;8.3;188.5;7.0;42.5;0.0;3413.2;126.4;436.6;3.6;326.3;3;0.3;483.7;161.2;191.9;100.0;0;0.0;0;0.0;5843
Trial007;21_nsap_f.jpg;0.0;9992.5;WD225;LightGray;36;3.6;9026.0;250.7;533.9;83.5;2623.7;72.9;100.0;23.2;37;3.7;867.8;23.5;66.8;8.2;151.5;4.1;16.0;0.0;4773.4;129.0;535.0;2.3;246.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;9181
Trial010;21_nsap_f.jpg;0.0;9995.4;WD226;LightGreen;16;1.6;9150.9;571.9;1935.3;108.5;1388.4;86.8;99.8;54.3;18;1.8;534.1;29.7;100.0;8.2;147.5;8.2;27.9;0.0;4150.7;230.6;761.7;2.9;509.3;3;0.3;308.6;102.9;116.7;75.1;0;0.0;0;0.0;3305
Trial010;21_nsap_f.jpg;0.0;9995.5;WD227;LightPink;21;2.1;8624.5;410.7;1318.0;133.4;1573.4;74.9;100.0;25.4;20;2.0;650.2;32.5;83.3;8.1;88.8;4.4;14.9;0.0;1817.8;90.9;217.2;3.0;480.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5603
Trial012;21_nsap_f.jpg;0.0;3399.7;WD228;LightSalmon;12;3.5;3019.8;251.7;775.8;83.4;959.3;79.9;99.1;15.0;11;3.2;375.4;34.1;125.1;8.3;63.3;5.8;19.0;0.0;1233.6;112.1;329.3;5.6;242.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;3435
Trial003;21_nsap_f.jpg;0.0;10001.7;WD229;LightSeaGreen;40;4.0;8650.0;216.3;517.2;83.3;3310.1;82.8;99.4;43.7;39;3.9;1159.3;29.7;166.8;8.2;166.0;4.3;28.1;0.0;3584.1;91.9;300.2;2.6;223.0;1;0.1;191.9;191.9;191.9;191.9;0;0.0;0;0.0;9140
Trial009;21_nsap_f.jpg;0.0;9994.7;WD230;LightSkyBlue;38;3.8;8266.3;217.5;517.1;83.4;3168.4;83.4;99.9;26.0;41;4.1;1268.2;30.9;91.8;8.1;196.3;4.8;23.6;0.0;4521.1;110.3;441.3;3.6;212.3;3;0.3;350.3;116.8;133.5;100.1;0;0.0;0;0.0;8217
Trial010;21_nsap_f.jpg;0.0;9999.3;WD231;LightSlateGray;31;3.1;8717.6;281.2;542.2;83.5;2659.6;85.8;99.9;31.8;30;3.0;825.5;27.5;141.7;8.2;120.9;4.0;21.0;0.0;2368.0;78.9;281.0;4.0;296.9;2;0.2;417.0;208.5;216.9;200.1;0;0.0;0;0.0;8387
Trial002;21_nsap_f.jpg;0.0;9996.7;WD232;LightSteelBlue;51;5.1;7749.6;152.0;442.1;83.3;4537.5;89.0;99.9;60.0;53;5.3;2106.7;39.7;308.6;8.2;235.8;4.4;43.0;0.1;3391.6;64.0;315.2;10.0;151.6;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;7215
Trial008;21_nsap_f.jpg;0.0;9988.9;WD233;Lime;31;3.1;8225.2;265.3;1009.3;91.8;2573.4;83.0;99.8;21.0;31;3.1;1268.5;40.9;275.2;8.2;390.1;12.6;191.6;0.0;3838.0;123.8;696.1;4.4;282.2;1;0.1;467.1;467.1;467.1;467.1;0;0.0;0;0.0;7447
Trial008;15_pasn_f.jpg;0.0;9992.8;MD201;Coral;27;2.7;9251.1;342.6;675.8;108.5;2052.3;76.0;100.0;8.1;27;2.7;734.1;27.2;75.1;8.2;142.7;5.3;23.3;0.0;3215.6;119.1;349.2;1.6;349.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8382
Trial003;15_pasn_f.jpg;0.0;9994.9;MB202;CornflowerBlue;27;2.7;8992.9;333.1;917.6;83.4;2394.9;88.7;100.0;42.5;27;2.7;492.0;18.2;108.5;8.2;52.4;1.9;18.4;0.1;2054.4;76.1;364.2;6.2;343.3;4;0.4;442.2;110.5;133.5;83.4;0;0.0;0;0.0;4494
Trial001;15_pasn_f.jpg;0.0;9993.7;WD201;Crimson;18;1.8;2360.3;131.1;300.2;83.4;1593.9;88.5;99.8;49.3;20;2.0;3767.0;188.3;1393.2;8.4;479.9;24.0;133.6;0.1;2238.5;111.9;358.5;14.4;327.5;6;0.6;817.5;136.2;183.5;75.1;0;0.0;0;0.0;4962
Trial005;15_pasn_f.jpg;0.0;9996.5;MB203;Cyan;35;3.5;8284.4;236.7;492.1;83.4;2621.9;74.9;99.3;35.8;35;3.5;1000.0;28.6;108.4;8.2;255.6;7.3;51.0;0.1;4733.1;135.2;574.2;6.9;251.5;4;0.4;617.3;154.3;200.2;133.5;0;0.0;0;0.0;8188
Trial006;15_pasn_f.jpg;0.0;9996.7;MD204;DarkBlue;24;2.4;9500.6;395.9;992.7;158.5;1891.0;78.8;99.4;21.7;23;2.3;491.7;21.4;66.8;8.0;79.9;3.5;16.3;0.0;2097.6;91.2;279.9;5.3;411.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5201
Trial010;15_pasn_f.jpg;0.0;9994.6;MD205;DarkCyan;40;4.0;5888.8;147.2;242.0;83.4;3418.7;85.5;99.9;34.5;41;4.1;3812.9;93.0;367.1;8.2;471.7;11.5;45.5;0.0;4898.9;119.5;795.2;5.8;149.3;2;0.2;191.9;95.9;108.3;83.5;0;0.0;0;0.0;9066
Trial011;15_pasn_f.jpg;0.0;10001.6;MD206;DarkGoldenrod;27;2.7;9075.3;336.1;817.5;91.9;2116.3;78.4;99.6;24.8;26;2.6;541.4;20.8;75.0;8.1;74.5;2.9;13.4;0.0;2373.9;91.3;267.3;4.3;342.7;2;0.2;216.9;108.4;125.1;91.8;0;0.0;0;0.0;5693
Trial012;15_pasn_f.jpg;0.0;10000.2;MDP207;DarkGray;32;3.2;7725.2;241.4;934.2;83.4;2586.5;80.8;99.8;41.8;32;3.2;1851.4;57.9;450.5;8.2;328.9;10.3;59.8;0.0;4702.5;147.0;777.3;3.9;256.2;3;0.3;367.1;122.4;125.1;116.9;0;0.0;0;0.0;6583
Trial001;15_pasn_f.jpg;0.0;10000.3;WD202;DarkGreen;26;2.6;6414.8;246.7;525.5;83.3;2058.8;79.2;99.5;16.2;25;2.5;1059.4;42.4;183.5;8.2;335.6;13.4;102.2;0.1;6078.5;243.1;738.7;6.0;354.5;6;0.6;2010.2;335.0;709.0;75.0;0;0.0;0;0.0;9943
Trial004;15_pasn_f.jpg;0.0;9994.3;MD208;DarkKhaki;48;4.8;8674.0;180.7;342.0;83.4;4095.7;85.3;100.0;31.0;47;4.7;1318.1;28.0;133.5;8.2;166.7;3.5;19.2;0.0;3476.2;74.0;354.8;4.2;182.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;9440
Trial002;15_pasn_f.jpg;0.0;10001.4;WD203;DarkMagenta;24;2.4;9351.1;389.6;1318.0;108.5;1766.9;73.6;100.0;25.3;25;2.5;442.4;17.7;50.1;8.2;77.0;3.1;14.5;0.0;3245.1;129.8;429.2;5.0;386.2;2;0.2;183.6;91.8;100.1;83.5;0;0.0;0;0.0;4786
Trial003;15_pasn_f.jpg;0.0;9997.6;MD211;DarkOliveGreen;29;2.9;8708.4;300.3;1009.5;83.5;2253.0;77.7;99.7;18.0;28;2.8;717.2;25.6;75.1;8.2;146.9;5.2;18.1;0.0;4859.4;173.5;654.3;5.4;326.3;4;0.4;392.0;98.0;125.1;75.1;0;0.0;0;0.0;8743
Trial002;15_pasn_f.jpg;0.0;9994.9;WD204;DarkOrange;42;4.2;8463.8;201.5;734.0;83.3;3716.6;88.5;100.0;46.8;41;4.1;1293.7;31.6;141.9;8.3;127.3;3.1;23.8;0.1;2865.9;69.9;282.3;8.1;205.4;1;0.1;108.1;108.1;108.1;108.1;0;0.0;0;0.0;6669
Trial010;15_pasn_f.jpg;0.0;10001.0;MD212;DarkOrchid;28;2.8;8299.3;296.4;1251.2;91.7;2468.7;88.2;99.8;41.2;28;2.8;1676.9;59.9;275.4;8.2;233.3;8.3;66.3;0.1;2784.7;99.5;347.9;6.8;274.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5901
Trial010;15_pasn_f.jpg;0.0;9997.4;WD205;DarkRed;30;3.0;4411.5;147.0;575.6;82.9;2734.4;91.1;99.8;57.0;30;3.0;4455.6;148.5;1001.1;8.3;459.2;15.3;57.6;0.0;4190.4;139.7;932.2;3.4;188.1;5;0.5;575.5;115.1;150.0;83.5;0;0.0;0;0.0;5497
Trial012;15_pasn_f.jpg;0.0;9990.5;MD213;DarkSalmon;40;4.0;9097.3;227.4;525.6;83.5;3347.2;83.7;100.0;48.0;40;4.0;883.9;22.1;83.4;8.2;126.3;3.2;22.8;0.1;3479.9;87.0;316.6;6.2;227.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8046
Trial002;15_pasn_f.jpg;0.0;10001.5;MD208 (1);DarkSeaGreen;30;3.0;8884.1;296.1;742.1;83.5;2329.1;77.6;99.8;31.0;31;3.1;1042.7;33.6;158.5;8.2;223.1;7.2;70.2;0.0;3655.7;117.9;443.0;4.2;292.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8073
Trial002;15_pasn_f.jpg;0.0;10001.4;MD209;DarkSlateBlue;27;2.7;8867.2;328.4;1259.6;91.7;2086.2;77.3;99.8;33.4;26;2.6;534.3;20.5;66.8;8.2;116.7;4.5;25.4;0.0;3877.0;149.1;761.3;2.5;360.0;4;0.4;416.8;104.2;108.5;100.0;0;0.0;0;0.0;6333
Trial002;15_pasn_f.jpg;0.0;9998.5;MD214;DarkSlateGray;29;2.9;8074.6;278.4;934.2;83.4;2528.7;87.2;100.0;46.5;28;2.8;1918.9;68.5;642.4;8.2;166.4;5.9;53.2;0.0;1648.5;58.9;308.6;4.0;274.6;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4114
Trial003;15_pasn_f.jpg;0.0;9996.0;MD215;DarkTurquoise;24;2.4;9329.5;388.7;1059.5;83.4;1816.3;75.7;99.8;13.0;23;2.3;535.4;23.3;75.1;8.2;102.3;4.4;19.1;0.0;2903.9;126.3;571.2;3.2;414.7;1;0.1;91.8;91.8;91.8;91.8;0;0.0;0;0.0;6465
Trial001;15_pasn_f.jpg;0.0;10001.9;MD216;DarkViolet;33;3.3;8475.6;256.8;692.5;108.5;2757.7;83.6;99.8;35.5;33;3.3;933.6;28.3;100.1;8.2;224.8;6.8;34.4;0.0;5773.4;175.0;817.1;5.0;276.3;4;0.4;467.1;116.8;141.8;100.1;0;0.0;0;0.0;8031
Trial011;15_pasn_f.jpg;0.0;9994.3;WD206;DeepPink;24;2.4;8475.1;353.1;2035.5;91.7;1736.5;72.4;99.3;23.9;25;2.5;1076.3;43.1;141.8;8.3;311.9;12.5;59.9;0.0;6345.3;253.8;844.3;3.6;276.3;2;0.2;200.2;100.1;116.7;83.5;0;0.0;0;0.0;9701
Trial011;15_pasn_f.jpg;0.0;9996.9;WD207;DeepSkyBlue;23;2.3;6444.9;280.2;1009.3;83.4;1944.7;84.6;99.5;27.4;23;2.3;767.7;33.4;141.9;8.2;137.0;6.0;24.8;0.0;3165.7;137.6;568.5;2.3;403.4;5;0.5;2135.5;427.1;800.9;133.5;0;0.0;0;0.0;5689
Trial001;15_pasn_f.jpg;0.0;9994.0;WD208;DimGray;33;3.3;8840.7;267.9;508.9;83.4;2538.9;76.9;99.7;36.8;34;3.4;1002.4;29.5;175.2;8.3;176.7;5.2;40.0;0.0;3835.0;112.8;599.9;3.3;264.4;1;0.1;150.1;150.1;150.1;150.1;0;0.0;0;0.0;8032
Trial004;15_pasn_f.jpg;0.0;9995.6;MD217;DodgerBlue;28;2.8;9181.5;327.9;800.9;116.9;2132.7;76.2;100.0;23.1;29;2.9;658.7;22.7;75.2;8.3;115.4;4.0;29.3;0.0;2972.3;102.5;390.1;2.3;325.6;1;0.1;150.2;150.2;150.2;150.2;0;0.0;0;0.0;5825
Trial012;15_pasn_f.jpg;0.0;9997.9;WD209;Firebrick;28;2.8;9058.8;323.5;734.1;141.7;2049.7;73.2;99.9;25.9;28;2.8;800.8;28.6;66.7;8.3;161.3;5.8;17.0;0.0;3712.4;132.6;310.1;3.2;328.1;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;9449
Trial005;15_pasn_f.jpg;0.0;9994.8;WD211;ForestGreen;29;2.9;7282.3;251.1;675.6;83.4;2261.3;78.0;99.9;27.6;29;2.9;1726.7;59.5;291.9;8.2;497.0;17.1;127.7;0.1;6243.2;215.3;1135.7;6.9;286.9;5;0.5;834.3;166.9;317.0;83.5;0;0.0;0;0.0;8705
Trial011;15_pasn_f.jpg;0.0;9997.7;WD211 (1);Gainsboro;30;3.0;9292.6;309.8;1785.2;91.7;2208.5;73.6;99.7;37.6;29;2.9;567.3;19.6;58.4;8.2;99.5;3.4;18.4;0.1;3099.0;106.9;321.7;7.4;316.7;1;0.1;116.8;116.8;116.8;116.8;0;0.0;0;0.0;6767
Trial008;15_pasn_f.jpg;0.0;9988.1;WD212;Gold;31;3.1;7733.0;249.5;500.5;83.4;2734.9;88.2;99.8;29.2;31;3.1;1026.0;33.1;200.3;8.0;197.2;6.4;70.4;0.1;3296.2;106.3;673.4;9.3;263.9;3;0.3;884.4;294.8;350.4;233.7;0;0.0;0;0.0;4069
Trial009;15_pasn_f.jpg;0.0;9996.9;WD213;Goldenrod;33;3.3;8533.3;258.6;500.5;91.8;2635.5;79.9;99.8;31.9;32;3.2;1310.0;40.9;216.9;8.2;312.7;9.8;111.3;0.0;4811.0;150.3;803.9;3.7;268.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;11723
Trial007;15_pasn_f.jpg;0.0;9993.4;WD214;Gray;34;3.4;8496.8;249.9;600.6;83.5;2706.0;79.6;99.9;17.5;35;3.5;1004.7;28.7;100.0;4.8;232.0;6.6;23.0;0.0;5652.1;161.5;461.1;4.7;250.6;3;0.3;442.1;147.4;183.5;100.1;0;0.0;0;0.0;11900
Trial007;15_pasn_f.jpg;0.0;10000.0;WD215;Green;27;2.7;8934.2;330.9;1635.1;91.8;2172.3;80.5;99.9;29.8;26;2.6;1042.6;40.1;408.7;8.2;200.7;7.7;127.6;0.0;2306.0;88.7;312.2;5.8;348.0;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5333
Trial007;15_pasn_f.jpg;0.0;10000.0;WD216;GreenYellow;40;4.0;8066.2;201.7;567.3;83.4;3139.1;78.5;99.5;19.7;41;4.1;1534.9;37.4;241.9;8.2;220.0;5.4;34.2;0.1;4478.6;109.2;403.0;7.2;206.7;2;0.2;258.5;129.2;150.1;108.4;0;0.0;0;0.0;6159
Trial009;15_pasn_f.jpg;0.0;9987.8;WD218;HotPink;42;4.2;8015.9;190.9;317.0;83.4;3620.0;86.2;99.8;46.9;42;4.2;1969.2;46.9;216.9;8.3;244.9;5.8;26.1;0.0;4119.2;98.1;286.6;1.8;191.2;0;0.0;0.0;-;-;-;0;0.0;0;0.0;11665
Trial005;15_pasn_f.jpg;0.0;9996.2;WD219;IndianRed;31;3.1;4647.1;149.9;350.4;83.4;2840.1;91.6;99.7;67.5;34;3.4;4752.9;139.8;1026.0;8.2;521.4;15.3;94.7;0.2;4481.9;131.8;675.5;25.8;156.2;3;0.3;467.2;155.7;175.3;133.4;0;0.0;0;0.0;6662
Trial004;15_pasn_f.jpg;0.0;9924.3;WD220;Indigo;25;2.5;9040.5;361.6;1660.1;100.0;1666.2;66.6;99.9;1.4;23;2.3;544.7;23.7;75.1;4.3;122.4;5.3;29.9;0.1;4500.1;195.7;816.9;6.4;400.5;3;0.3;308.8;102.9;116.9;91.8;0;0.0;0;0.0;6246
Trial005;15_pasn_f.jpg;0.0;9996.9;WD221;Khaki;30;3.0;8766.7;292.2;684.1;116.8;2206.5;73.6;99.5;26.2;30;3.0;1051.6;35.1;150.2;8.2;190.6;6.4;26.1;0.1;3720.8;124.0;341.7;7.2;299.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8966
Trial001;15_pasn_f.jpg;0.0;9996.2;WD222;LawnGreen;21;2.1;9240.7;440.0;3295.1;83.4;1634.4;77.8;99.3;30.7;20;2.0;692.8;34.6;108.5;8.4;129.2;6.5;32.0;0.0;2703.9;135.2;383.3;4.4;461.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5922
Trial012;15_pasn_f.jpg;0.0;10001.7;WD223;LightBlue;31;3.1;8667.2;279.6;508.8;83.4;2726.1;87.9;99.2;47.5;30;3.0;1326.3;44.2;158.5;8.2;196.3;6.5;22.7;0.1;2958.9;98.6;278.7;6.2;285.9;0;0.0;0.0;-;-;-;0;0.0;0;0.0;9668
Trial006;15_pasn_f.jpg;0.0;10001.3;WD224;LightCoral;28;2.8;9250.9;330.4;1384.9;91.8;2053.7;73.3;99.7;14.0;29;2.9;701.0;24.2;66.8;8.2;105.7;3.6;14.5;0.0;3560.3;122.8;754.8;4.0;323.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5530
Trial011;15_pasn_f.jpg;0.0;9991.1;WD225;LightGray;30;3.0;9201.5;306.7;909.2;116.9;2374.2;79.1;99.8;38.0;30;3.0;783.7;26.1;116.7;8.2;100.9;3.4;20.3;0.1;2739.0;91.3;328.4;6.7;311.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5981
